entry_id,mode,setup,base_lang,phrase_lang,n_phrases,quality_tier,audio_s,mWER,eWER,MER,mWER_unit,eWER_unit,matrix_units,embedded_units,LA_segment_per_wav,LID_conf_per_wav,SIM_whole,SIM_matrix,SIM_embedded_per_wav,success
syncs_FR_to_KO_33,moss_tts_v15,FR_to_KO,fr,ko,3,,32.88,0.7317073170731707,0.5787878787878787,0.6396587231538687,WER,CER,41,62,0.0,0.011970468680374324,0.9830811619758606,0.9836944341659546,0.97273055712382,True
syncs_FR_to_KO_34,moss_tts_v15,FR_to_KO,fr,ko,4,,41.44,0.8913043478260869,0.38847117794486213,0.5750060635459617,WER,CER,46,78,0.25,0.40023698669392616,0.9822997450828552,0.9849764704704285,0.9660547822713852,True
syncs_FR_to_KO_36,moss_tts_v15,FR_to_KO,fr,ko,4,,37.76,0.5869565217391305,0.6551214994006755,0.6308146081415199,WER,CER,46,83,0.0,0.005423614290066325,0.982922375202179,0.9899113774299622,0.9725895375013351,True
syncs_FR_to_KO_37,moss_tts_v15,FR_to_KO,fr,ko,4,,34.08,0.6818181818181818,0.6944444444444444,0.6898148148148148,WER,CER,44,76,0.0,0.007159219647292048,0.9791143536567688,0.9873945116996765,0.9405734091997147,True
syncs_FR_to_KO_38,moss_tts_v15,FR_to_KO,fr,ko,4,,30.64,0.9722222222222222,0.6406954887218045,0.745388141406147,WER,CER,36,78,0.0,0.006706726882839575,0.9763026237487793,0.9815290570259094,0.9615452438592911,True
syncs_FR_to_KO_40,moss_tts_v15,FR_to_KO,fr,ko,4,,37.68,0.5681818181818182,0.5333599149388623,0.5459186341412399,WER,CER,44,78,0.0,0.0015455708253284683,0.9660075306892395,0.9738789200782776,0.9451093971729279,True
syncs_FR_to_KO_41,moss_tts_v15,FR_to_KO,fr,ko,3,,44.16,0.4642857142857143,0.9460038986354776,0.7072763028515241,WER,CER,56,57,0.0,0.00547727679562134,0.9729011058807373,0.968916118144989,0.9618022243181864,True
syncs_FR_to_KO_42,moss_tts_v15,FR_to_KO,fr,ko,3,,35.44,0.32727272727272727,0.8267973856209151,0.5770350564468212,WER,CER,55,55,0.0,0.008900552056729794,0.9822238683700562,0.976546585559845,0.9678206046422323,True
syncs_FR_to_KO_44,moss_tts_v15,FR_to_KO,fr,ko,3,,31.28,0.4583333333333333,0.7178649237472767,0.5992219109866169,WER,CER,48,57,0.0,0.015553076130648455,0.985059380531311,0.9831616878509521,0.9704077839851379,True
syncs_FR_to_KO_45,moss_tts_v15,FR_to_KO,fr,ko,3,,26.08,0.8627450980392157,0.75,0.8018018018018018,WER,CER,51,60,0.0,0.0035793963664521775,0.9867608547210693,0.9926360249519348,0.9791038036346436,True
syncs_FR_to_KO_46,moss_tts_v15,FR_to_KO,fr,ko,4,,37.76,0.58,0.8585526315789473,0.7462330220713073,WER,CER,50,74,0.0,0.002806011587381363,0.984941840171814,0.9873963594436646,0.977101668715477,True
syncs_FR_to_KO_48,moss_tts_v15,FR_to_KO,fr,ko,4,,38.96,0.717948717948718,0.7722222222222221,0.7522536687631026,WER,CER,39,67,0.0,0.002685245039174333,0.9814395904541016,0.977180540561676,0.9502473026514053,True
syncs_FR_to_KO_49,moss_tts_v15,FR_to_KO,fr,ko,3,,31.52,0.6470588235294118,0.5875816993464053,0.6154104455237753,WER,CER,51,58,0.0,0.009721811317528287,0.9711930751800537,0.9795308113098145,0.9693732857704163,True
syncs_FR_to_KO_50,moss_tts_v15,FR_to_KO,fr,ko,4,,41.04,0.775,0.6803977272727273,0.7138852574416734,WER,CER,40,73,0.0,0.011479498352855444,0.9868912696838379,0.9877510070800781,0.9848717898130417,True
syncs_FR_to_KO_52,moss_tts_v15,FR_to_KO,fr,ko,4,,40.48,0.6153846153846154,0.9194444444444444,0.8020352035203521,WER,CER,39,62,0.0,0.01850757678039372,0.9777668118476868,0.9819624423980713,0.9436872601509094,True
syncs_FR_to_KO_53,moss_tts_v15,FR_to_KO,fr,ko,4,,33.76,0.574468085106383,1.0,0.8260869565217391,WER,CER,47,68,0.0,0.004938409801980015,0.9832584857940674,0.9834787845611572,0.9432207494974136,True
syncs_FR_to_KO_54,moss_tts_v15,FR_to_KO,fr,ko,4,,35.68,1.0,0.6052631578947368,0.7390722569134701,WER,CER,40,78,0.0,0.24094521068036556,0.9801430702209473,0.9855704307556152,0.9721198678016663,True
syncs_FR_to_KO_56,moss_tts_v15,FR_to_KO,fr,ko,4,,45.12,0.8536585365853658,0.8966450216450217,0.8827674949722194,WER,CER,41,86,0.0,0.004671181028243154,0.9813001155853271,0.9876002073287964,0.9767941385507584,True
syncs_FR_to_KO_57,moss_tts_v15,FR_to_KO,fr,ko,3,,38.8,0.66,0.7021739130434783,0.6835128895729127,WER,CER,50,63,0.0,0.006287139607593417,0.9826384782791138,0.984167754650116,0.981508731842041,True
syncs_FR_to_KO_58,moss_tts_v15,FR_to_KO,fr,ko,4,,43.68,0.8269230769230769,2.363562091503268,1.7343870619113788,WER,CER,52,75,0.0,0.00544310168697848,0.9847543239593506,0.989240825176239,0.9525138586759567,True
syncs_FR_to_KO_60,moss_tts_v15,FR_to_KO,fr,ko,3,,31.36,0.6,0.6634920634920635,0.6346320346320347,WER,CER,45,54,0.0,0.0008582526934333146,0.9767695069313049,0.9835639595985413,0.9585339029630026,True
syncs_FR_to_KO_61,moss_tts_v15,FR_to_KO,fr,ko,3,,34.72,0.6976744186046512,0.6819185645272602,0.6882503563527537,WER,CER,43,64,0.0,0.02998373533288638,0.9779796004295349,0.9886729717254639,0.9735951026280721,True
syncs_FR_to_KO_62,moss_tts_v15,FR_to_KO,fr,ko,3,,35.44,0.5681818181818182,0.9411764705882353,0.7802768166089966,WER,CER,44,58,0.0,0.0006217302482885619,0.9811283946037292,0.9856079816818237,0.9667588472366333,True
syncs_FR_to_KO_64,moss_tts_v15,FR_to_KO,fr,ko,3,,34.16,0.5238095238095238,0.8412698412698413,0.6874236874236874,WER,CER,63,67,0.0,0.0014430559385800734,0.9803381562232971,0.9861767292022705,0.9472849369049072,True
syncs_FR_to_KO_65,moss_tts_v15,FR_to_KO,fr,ko,3,,30.64,0.41509433962264153,0.7986457986457987,0.6121483002216948,WER,CER,53,56,0.0,0.01580436062067747,0.9868245720863342,0.9873892068862915,0.9512636065483093,True
syncs_FR_to_KO_66,moss_tts_v15,FR_to_KO,fr,ko,3,,36.96,0.7551020408163265,0.793859649122807,0.7759433962264151,WER,CER,49,57,0.0,0.007591051359971364,0.9860218167304993,0.9893818497657776,0.9783451557159424,True
syncs_FR_to_KO_68,moss_tts_v15,FR_to_KO,fr,ko,3,,39.36,0.6862745098039216,0.6197691197691197,0.6500528241599669,WER,CER,51,61,0.0,0.0065483445941936225,0.9860080480575562,0.9866645336151123,0.9771046241124471,True
syncs_FR_to_KO_69,moss_tts_v15,FR_to_KO,fr,ko,4,,34.16,0.43636363636363634,1.0588235294117647,0.7782063645130183,WER,CER,55,67,0.0,0.009161850139207672,0.9839909672737122,0.9810956716537476,0.9621357917785645,True
syncs_FR_to_KO_70,moss_tts_v15,FR_to_KO,fr,ko,3,,33.52,0.5849056603773585,0.6055555555555555,0.5959551656920078,WER,CER,53,61,0.0,0.003128316292228798,0.9850557446479797,0.9876728057861328,0.9820450146993002,True
syncs_FR_to_KO_72,moss_tts_v15,FR_to_KO,fr,ko,4,,43.92,0.46808510638297873,0.534375,0.5081932773109243,WER,CER,47,72,0.0,0.0022676127482554875,0.9851405024528503,0.9897699952125549,0.9580967724323273,True
syncs_FR_to_KO_73,moss_tts_v15,FR_to_KO,fr,ko,3,,33.2,0.5849056603773585,0.749129955012308,0.6721044008914909,WER,CER,53,60,0.0,0.0016324272437486798,0.9879270792007446,0.9852442741394043,0.976762592792511,True
syncs_FR_to_KO_74,moss_tts_v15,FR_to_KO,fr,ko,3,,32.24,0.6222222222222222,0.655,0.6415909090909091,WER,CER,45,65,0.0,0.0009582403096525619,0.9810404777526855,0.9814395904541016,0.9596191644668579,True
syncs_FR_to_KO_76,moss_tts_v15,FR_to_KO,fr,ko,4,,36.88,0.48,0.5537323701410389,0.5240015757293297,WER,CER,50,74,0.25,0.09034101291763363,0.9867280721664429,0.9902586936950684,0.9532956182956696,True
syncs_FR_to_KO_77,moss_tts_v15,FR_to_KO,fr,ko,4,,42.88,0.6857142857142857,0.6873359469645982,0.6868199638394987,WER,CER,35,75,0.0,0.002586052447441034,0.9870515465736389,0.981214165687561,0.9763538837432861,True
syncs_FR_to_KO_78,moss_tts_v15,FR_to_KO,fr,ko,4,,35.76,0.6808510638297872,0.7001934984520124,0.6923564775274901,WER,CER,47,69,0.0,0.005173918325453997,0.9820737242698669,0.9856983423233032,0.9462550282478333,True
syncs_FR_to_KO_80,moss_tts_v15,FR_to_KO,fr,ko,3,,30.48,0.52,0.6896825396825397,0.6139314058956915,WER,CER,50,62,0.0,0.001157023381286611,0.9792025089263916,0.975378155708313,0.9760366876920065,True
syncs_FR_to_KO_81,moss_tts_v15,FR_to_KO,fr,ko,3,,37.84,0.8125,0.693939393939394,0.7429989550679206,WER,CER,48,68,0.0,0.01651650882558897,0.9794040322303772,0.9826844334602356,0.9785663485527039,True
syncs_FR_to_KO_82,moss_tts_v15,FR_to_KO,fr,ko,4,,46.8,0.66,0.7960526315789473,0.7384032114183764,WER,CER,50,68,0.0,0.03637239208910614,0.9853272438049316,0.9801108837127686,0.972769558429718,True
syncs_FR_to_KO_84,moss_tts_v15,FR_to_KO,fr,ko,3,,27.28,0.4716981132075472,1.8698412698412699,1.1773030707610148,WER,CER,53,54,0.0,0.007243420424250265,0.9826696515083313,0.9836571216583252,0.9775203863779703,True
syncs_FR_to_KO_85,moss_tts_v15,FR_to_KO,fr,ko,4,,31.04,1.6129032258064515,0.39087301587301587,0.7321607321607321,WER,CER,31,80,0.25,0.48683836311101913,0.9755945801734924,0.9690344333648682,0.9552983045578003,True
syncs_FR_to_KO_86,moss_tts_v15,FR_to_KO,fr,ko,4,,32.32,0.8,0.20097402597402597,0.39420821114369503,WER,CER,40,84,0.25,0.23756042186869308,0.9713181257247925,0.9728875756263733,0.9701559543609619,True
syncs_FR_to_KO_88,moss_tts_v15,FR_to_KO,fr,ko,3,,39.36,0.4423076923076923,0.7412280701754386,0.6011932985617197,WER,CER,52,59,0.0,0.004000512330094352,0.9701523780822754,0.9685205221176147,0.9766829013824463,True
syncs_FR_to_KO_89,moss_tts_v15,FR_to_KO,fr,ko,4,,41.84,0.8604651162790697,0.7802287581699346,0.8099715460897002,WER,CER,43,73,0.0,0.00658807359286584,0.9834097027778625,0.9905014038085938,0.9644725322723389,True
syncs_FR_to_KO_90,moss_tts_v15,FR_to_KO,fr,ko,4,,46.48,0.7924528301886793,0.4721590909090909,0.6017435808466343,WER,CER,53,78,0.0,0.06996822172368411,0.9788448810577393,0.9684377908706665,0.9811745434999466,True
syncs_FR_to_KO_92,moss_tts_v15,FR_to_KO,fr,ko,4,,37.52,0.5957446808510638,0.8116830065359477,0.7284936515589843,WER,CER,47,75,0.0,0.005847568856552243,0.985892117023468,0.9853712320327759,0.9681795984506607,True
syncs_FR_to_KO_93,moss_tts_v15,FR_to_KO,fr,ko,4,,39.68,0.8913043478260869,0.0718954248366013,0.37343790849673203,WER,CER,46,79,1.0,0.7748789563775063,0.9825747609138489,0.9817177057266235,0.9827862679958344,True
syncs_FR_to_KO_94,moss_tts_v15,FR_to_KO,fr,ko,4,,37.68,0.6744186046511628,0.6260688485920685,0.6443060372810251,WER,CER,43,71,0.0,0.00036373146576806903,0.9886956214904785,0.9896951913833618,0.9760454595088959,True
syncs_FR_to_KO_96,moss_tts_v15,FR_to_KO,fr,ko,3,,37.52,0.47540983606557374,0.9422657952069716,0.6857053131562935,WER,CER,61,50,0.0,0.0007824974127288442,0.9850937724113464,0.9834619164466858,0.9776702125867208,True
syncs_FR_to_KO_97,moss_tts_v15,FR_to_KO,fr,ko,3,,35.2,0.8444444444444444,0.843167701863354,0.8436545952205495,WER,CER,45,73,0.0,0.021251019556075335,0.9841229319572449,0.9892391562461853,0.9673963983853658,True
syncs_FR_to_KO_98,moss_tts_v15,FR_to_KO,fr,ko,4,,35.52,0.9210526315789473,0.8896198830409356,0.9004784688995215,WER,CER,38,72,0.0,0.0034708998864516616,0.9640716910362244,0.9480333924293518,0.9180828630924225,True
syncs_KO_to_FR_0,moss_tts_v15,KO_to_FR,ko,fr,3,,41.44,0.44936708860759494,0.48138528138528136,0.45418703160638646,CER,WER,158,28,0.0,0.11168903484940529,0.9756540060043335,0.9730857610702515,0.9597285191218058,True
syncs_KO_to_FR_1,moss_tts_v15,KO_to_FR,ko,fr,4,,50.64,0.6363636363636364,0.6138888888888889,0.6316381766381767,CER,WER,154,41,0.25,0.23211677343351766,0.9870561361312866,0.9858932495117188,0.9616914987564087,True
syncs_KO_to_FR_2,moss_tts_v15,KO_to_FR,ko,fr,3,,44.48,0.5625,0.5589225589225589,0.5619939229695328,CER,WER,176,29,0.0,0.04105838186418017,0.970497727394104,0.9775478839874268,0.9368909796079,True
syncs_KO_to_FR_4,moss_tts_v15,KO_to_FR,ko,fr,3,,36.48,0.5081967213114754,0.48484848484848486,0.5034660328777976,CER,WER,122,31,0.0,0.14249596993128458,0.9731010794639587,0.9735342264175415,0.9634086887041727,True
syncs_KO_to_FR_5,moss_tts_v15,KO_to_FR,ko,fr,3,,47.52,0.5182926829268293,0.803030303030303,0.5635586635586636,CER,WER,164,31,0.0,0.028257128006468218,0.9764375686645508,0.9745129942893982,0.9570164283116659,True
syncs_KO_to_FR_6,moss_tts_v15,KO_to_FR,ko,fr,3,,39.44,0.4666666666666667,0.34545454545454546,0.443440391943386,CER,WER,135,32,0.0,0.025933308565678697,0.9709468483924866,0.979381799697876,0.9589520891507467,True
syncs_KO_to_FR_8,moss_tts_v15,KO_to_FR,ko,fr,3,,52.48,0.8032786885245902,0.5148148148148148,0.7638190076869322,CER,WER,183,29,0.3333333333333333,0.3288856147167583,0.9864341020584106,0.9864629507064819,0.9288713335990906,True
syncs_KO_to_FR_9,moss_tts_v15,KO_to_FR,ko,fr,4,,50.0,0.5182926829268293,0.6356060606060606,0.543989898989899,CER,WER,164,46,0.0,0.014433635515160859,0.9669486880302429,0.9675463438034058,0.9501395523548126,True
syncs_KO_to_FR_10,moss_tts_v15,KO_to_FR,ko,fr,3,,40.88,0.6040268456375839,0.3084045584045584,0.5544812109057919,CER,WER,149,30,0.3333333333333333,0.14921019847194353,0.976704478263855,0.9791887402534485,0.9574575424194336,True
syncs_KO_to_FR_12,moss_tts_v15,KO_to_FR,ko,fr,4,,53.44,0.7718120805369127,0.85,0.7883597883597884,CER,WER,149,40,0.0,0.011511280375998467,0.9787091016769409,0.9684474468231201,0.961003303527832,True
syncs_KO_to_FR_13,moss_tts_v15,KO_to_FR,ko,fr,4,,47.2,0.7808219178082192,0.7326388888888888,0.772383082234777,CER,WER,146,31,0.0,0.015593261854519369,0.9843407273292542,0.9835024476051331,0.9646764397621155,True
syncs_KO_to_FR_14,moss_tts_v15,KO_to_FR,ko,fr,3,,48.8,0.7222222222222222,0.6157407407407407,0.7074960598896769,CER,WER,162,26,0.0,0.05330977162217702,0.976579487323761,0.9723144769668579,0.9639597336451212,True
syncs_KO_to_FR_16,moss_tts_v15,KO_to_FR,ko,fr,4,,42.24,0.5703703703703704,0.7658730158730158,0.6097022635484174,CER,WER,135,34,0.25,0.18664281809469685,0.9807860851287842,0.9795945882797241,0.9608499705791473,True
syncs_KO_to_FR_17,moss_tts_v15,KO_to_FR,ko,fr,3,,43.28,0.5989304812834224,1.0555555555555556,0.6546687532603025,CER,WER,187,26,0.0,0.01045734363772984,0.9770726561546326,0.9783064723014832,0.9451582630475363,True
syncs_KO_to_FR_18,moss_tts_v15,KO_to_FR,ko,fr,3,,38.08,0.5454545454545454,0.6464646464646464,0.5646650554626015,CER,WER,132,31,0.0,0.17266538351153335,0.9791842699050903,0.9792765974998474,0.9523828625679016,True
syncs_KO_to_FR_20,moss_tts_v15,KO_to_FR,ko,fr,3,,56.0,0.48095238095238096,0.5773809523809523,0.49193791440626883,CER,WER,210,27,0.0,0.012041846416347349,0.9799376130104065,0.9824590086936951,0.9326340953509012,True
syncs_KO_to_FR_21,moss_tts_v15,KO_to_FR,ko,fr,4,,48.56,0.7515527950310559,0.45437062937062933,0.6877673545966229,CER,WER,161,44,0.0,0.05542580410838127,0.9783809185028076,0.9812150001525879,0.9646479338407516,True
syncs_KO_to_FR_22,moss_tts_v15,KO_to_FR,ko,fr,3,,34.48,0.5230769230769231,0.7003367003367004,0.5572076876424703,CER,WER,130,31,0.0,0.34448873437941074,0.9826344847679138,0.9814586639404297,0.9635070164998373,True
syncs_KO_to_FR_24,moss_tts_v15,KO_to_FR,ko,fr,3,,36.08,0.38461538461538464,0.4444444444444444,0.3977777777777778,CER,WER,117,33,0.0,0.030769677832722664,0.9837589263916016,0.9822203516960144,0.9726537068684896,True
syncs_KO_to_FR_25,moss_tts_v15,KO_to_FR,ko,fr,4,,50.88,0.7533333333333333,0.7095959595959596,0.7437657828282829,CER,WER,150,42,0.0,0.010916770857875235,0.9810562133789062,0.9757571220397949,0.9458049982786179,True
syncs_KO_to_FR_26,moss_tts_v15,KO_to_FR,ko,fr,4,,45.44,0.6162790697674418,0.64375,0.62135663507109,CER,WER,172,39,0.0,0.056858543772250414,0.9704656600952148,0.9728966951370239,0.9357927441596985,True
syncs_KO_to_FR_28,moss_tts_v15,KO_to_FR,ko,fr,3,,43.6,0.5703703703703704,0.491005291005291,0.5547808012093727,CER,WER,135,33,0.0,0.02290341941018899,0.9825404286384583,0.9732850790023804,0.9499563376108805,True
syncs_KO_to_FR_29,moss_tts_v15,KO_to_FR,ko,fr,4,,61.44,0.7202380952380952,0.4967171717171717,0.6772533022533023,CER,WER,168,40,0.0,0.3221342902397737,0.9784019589424133,0.9793316721916199,0.922116607427597,True
syncs_KO_to_FR_30,moss_tts_v15,KO_to_FR,ko,fr,3,,40.0,0.5297619047619048,0.6401515151515151,0.546958276229633,CER,WER,168,31,0.0,0.01552458138515552,0.9658625721931458,0.9729402661323547,0.9396672050158182,True
syncs_KO_to_FR_32,moss_tts_v15,KO_to_FR,ko,fr,4,,48.56,0.6526946107784432,0.5451388888888888,0.6340587183718372,CER,WER,167,35,0.0,0.010353160483646207,0.9721296429634094,0.9731858968734741,0.9254627227783203,True
syncs_KO_to_FR_33,moss_tts_v15,KO_to_FR,ko,fr,3,,42.16,0.5897435897435898,0.4666666666666667,0.5733333333333334,CER,WER,156,24,0.0,0.2660732664905178,0.9723886251449585,0.9782118797302246,0.9350218375523885,True
syncs_KO_to_FR_34,moss_tts_v15,KO_to_FR,ko,fr,4,,40.16,0.71875,0.7395833333333333,0.7231224279835391,CER,WER,128,34,0.0,0.04772988776676357,0.97257399559021,0.9755452871322632,0.960548460483551,True
syncs_KO_to_FR_36,moss_tts_v15,KO_to_FR,ko,fr,4,,52.4,0.5911949685534591,0.569949494949495,0.5868396464646465,CER,WER,159,41,0.0,0.019309169671032578,0.9788153171539307,0.980351984500885,0.957051232457161,True
syncs_KO_to_FR_37,moss_tts_v15,KO_to_FR,ko,fr,4,,47.2,0.5,0.45346320346320346,0.48900889730035463,CER,WER,152,47,0.25,0.1403345474973321,0.9829912185668945,0.9819966554641724,0.9660375118255615,True
syncs_KO_to_FR_38,moss_tts_v15,KO_to_FR,ko,fr,4,,47.44,0.6453900709219859,0.6156565656565657,0.6385659877463157,CER,WER,141,42,0.0,0.03502761590061709,0.9799551367759705,0.9744402170181274,0.9562983363866806,True
syncs_KO_to_FR_40,moss_tts_v15,KO_to_FR,ko,fr,4,,39.2,0.5407407407407407,0.55,0.5427745664739885,CER,WER,135,38,0.0,0.00947693324269494,0.9785547256469727,0.9812638163566589,0.9547846913337708,True
syncs_KO_to_FR_41,moss_tts_v15,KO_to_FR,ko,fr,3,,42.8,0.5286624203821656,0.4861111111111111,0.5220280764635604,CER,WER,157,29,0.0,0.03449623084937533,0.9804543852806091,0.9796834588050842,0.9505344033241272,True
syncs_KO_to_FR_42,moss_tts_v15,KO_to_FR,ko,fr,3,,39.92,0.5153846153846153,0.494047619047619,0.5119431643625192,CER,WER,130,25,0.0,0.16219144531836113,0.9887834191322327,0.987312912940979,0.9659666021664938,True
syncs_KO_to_FR_44,moss_tts_v15,KO_to_FR,ko,fr,3,,35.44,0.6214285714285714,0.24621212121212122,0.5607648339684267,CER,WER,140,27,0.0,0.12346705794334412,0.9784435033798218,0.9755786061286926,0.9630909164746603,True
syncs_KO_to_FR_45,moss_tts_v15,KO_to_FR,ko,fr,3,,44.32,0.5342465753424658,0.662962962962963,0.5555767195767196,CER,WER,146,29,0.0,0.09951071285953124,0.973041296005249,0.9700638055801392,0.9309232234954834,True
syncs_KO_to_FR_46,moss_tts_v15,KO_to_FR,ko,fr,3,,52.24,0.6444444444444445,0.5055555555555555,0.6246031746031747,CER,WER,180,30,0.0,0.1261615011220177,0.982445240020752,0.9814300537109375,0.9608252048492432,True
syncs_KO_to_FR_48,moss_tts_v15,KO_to_FR,ko,fr,4,,46.08,0.5035971223021583,0.5476190476190476,0.5126530612244897,CER,WER,139,36,0.0,0.0046506323142239125,0.9829044938087463,0.9826091527938843,0.9363538473844528,True
syncs_KO_to_FR_49,moss_tts_v15,KO_to_FR,ko,fr,3,,42.8,0.45751633986928103,0.49158249158249157,0.462944462944463,CER,WER,153,29,0.0,0.0009853494654331978,0.9799534678459167,0.9718441963195801,0.9480162858963013,True
syncs_KO_to_FR_50,moss_tts_v15,KO_to_FR,ko,fr,4,,47.36,0.7687074829931972,0.6515151515151515,0.7407756319673418,CER,WER,147,46,0.0,0.05111608421429992,0.9702444076538086,0.9706472158432007,0.9598997682332993,True
syncs_KO_to_FR_52,moss_tts_v15,KO_to_FR,ko,fr,4,,46.72,0.7077922077922078,0.4125,0.6518421052631579,CER,WER,154,36,0.0,0.01565040181594668,0.9834304451942444,0.9808530211448669,0.9636365324258804,True
syncs_KO_to_FR_53,moss_tts_v15,KO_to_FR,ko,fr,4,,53.04,0.5054347826086957,0.2738927738927739,0.4632426832426832,CER,WER,184,41,0.0,0.13563424884341657,0.9815812706947327,0.9797850847244263,0.9619103670120239,True
syncs_KO_to_FR_54,moss_tts_v15,KO_to_FR,ko,fr,4,,43.36,0.6164383561643836,0.4701388888888889,0.5881484039287906,CER,WER,146,35,0.0,0.012898238754132763,0.9786016941070557,0.9775972366333008,0.9634485393762589,True
syncs_KO_to_FR_56,moss_tts_v15,KO_to_FR,ko,fr,4,,44.0,0.4868421052631579,0.735290404040404,0.5365317650186071,CER,WER,152,38,0.0,0.11744447355158627,0.9824644327163696,0.9784674048423767,0.9517601132392883,True
syncs_KO_to_FR_57,moss_tts_v15,KO_to_FR,ko,fr,3,,41.76,0.47794117647058826,0.6060606060606061,0.5004591368227732,CER,WER,136,29,0.0,0.03933301877502041,0.975299060344696,0.9662346243858337,0.9642328023910522,True
syncs_KO_to_FR_58,moss_tts_v15,KO_to_FR,ko,fr,4,,47.12,0.6623376623376623,0.975,0.7280769230769231,CER,WER,154,41,0.0,0.00408630732272286,0.9727109670639038,0.9735841155052185,0.949542835354805,True
syncs_KO_to_FR_60,moss_tts_v15,KO_to_FR,ko,fr,3,,48.32,0.6134969325153374,0.9952380952380953,0.6677443609022556,CER,WER,163,27,0.0,0.053922691848129034,0.9619448184967041,0.9680798053741455,0.9433757662773132,True
syncs_KO_to_FR_61,moss_tts_v15,KO_to_FR,ko,fr,3,,41.92,0.5256410256410257,0.7777777777777778,0.5674390968508616,CER,WER,156,31,0.0,0.007047499978095099,0.9684292674064636,0.9715336561203003,0.9673942923545837,True
syncs_KO_to_FR_62,moss_tts_v15,KO_to_FR,ko,fr,4,,55.44,0.6648648648648648,0.5841269841269842,0.6523302167137783,CER,WER,185,34,0.0,0.030139443726511672,0.9773176312446594,0.9766054153442383,0.9495775699615479,True
syncs_KO_to_FR_64,moss_tts_v15,KO_to_FR,ko,fr,3,,38.24,0.5347222222222222,0.5,0.5280898876404494,CER,WER,144,34,0.0,0.015814639647336055,0.9792618751525879,0.9800707101821899,0.9594153165817261,True
syncs_KO_to_FR_65,moss_tts_v15,KO_to_FR,ko,fr,3,,41.12,0.6496815286624203,0.6296296296296297,0.6466466466466466,CER,WER,157,28,0.0,0.05047440202906728,0.9714934229850769,0.9720783233642578,0.9535646041234335,True
syncs_KO_to_FR_66,moss_tts_v15,KO_to_FR,ko,fr,3,,48.8,0.7261146496815286,0.9629629629629629,0.7619619619619618,CER,WER,157,28,0.0,0.0011441688038758002,0.9615203738212585,0.9669198393821716,0.936178723971049,True
syncs_KO_to_FR_68,moss_tts_v15,KO_to_FR,ko,fr,3,,51.76,0.5384615384615384,0.494949494949495,0.5309962368785899,CER,WER,169,35,0.0,0.13458789512515068,0.982336699962616,0.9829672574996948,0.9583794474601746,True
syncs_KO_to_FR_69,moss_tts_v15,KO_to_FR,ko,fr,4,,44.08,0.6714285714285714,0.6085858585858586,0.6580127113834978,CER,WER,140,38,0.0,0.020897910348139703,0.9720867872238159,0.9734066128730774,0.9504312872886658,True
syncs_KO_to_FR_70,moss_tts_v15,KO_to_FR,ko,fr,3,,33.68,0.56,0.9259259259259259,0.6289081289081289,CER,WER,125,29,0.0,0.009137426192561785,0.9825836420059204,0.9785013794898987,0.9738784829775492,True
syncs_KO_to_FR_72,moss_tts_v15,KO_to_FR,ko,fr,4,,54.24,0.6223404255319149,0.42938311688311687,0.5884882661198451,CER,WER,188,40,0.25,0.2730639991350472,0.9819016456604004,0.9807529449462891,0.9609124958515167,True
syncs_KO_to_FR_73,moss_tts_v15,KO_to_FR,ko,fr,3,,39.12,0.46308724832214765,0.5376623376623376,0.47488443759630194,CER,WER,149,28,0.0,0.01616487349383533,0.9796001315116882,0.9766085147857666,0.9639047582944235,True
syncs_KO_to_FR_74,moss_tts_v15,KO_to_FR,ko,fr,3,,51.12,0.6309523809523809,0.4642857142857143,0.6078754578754579,CER,WER,168,27,0.3333333333333333,0.01092147691330562,0.9812608957290649,0.9837958812713623,0.9457370042800903,True
syncs_KO_to_FR_76,moss_tts_v15,KO_to_FR,ko,fr,4,,50.24,0.6217948717948718,0.9772727272727273,0.7054367201426025,CER,WER,156,48,0.0,0.002197005887865089,0.9773397445678711,0.975567102432251,0.9653287082910538,True
syncs_KO_to_FR_77,moss_tts_v15,KO_to_FR,ko,fr,4,,40.64,0.4689655172413793,0.3273809523809524,0.44207235967012504,CER,WER,145,34,0.25,0.2383234603330493,0.9661334753036499,0.9679201245307922,0.9507065564393997,True
syncs_KO_to_FR_78,moss_tts_v15,KO_to_FR,ko,fr,4,,52.08,0.5602836879432624,0.4797979797979798,0.5414745278875713,CER,WER,141,43,0.25,0.20523950448841788,0.9764225482940674,0.9822474122047424,0.9027321189641953,True
syncs_KO_to_FR_80,moss_tts_v15,KO_to_FR,ko,fr,3,,42.88,0.7310344827586207,0.5833333333333334,0.7064176245210728,CER,WER,145,29,0.0,0.03357994835823774,0.9783079028129578,0.9820658564567566,0.9637615084648132,True
syncs_KO_to_FR_81,moss_tts_v15,KO_to_FR,ko,fr,3,,42.96,0.5225806451612903,0.4898989898989899,0.5175801733178782,CER,WER,155,28,0.0,0.008243410751068344,0.9784661531448364,0.9796323776245117,0.9557520747184753,True
syncs_KO_to_FR_82,moss_tts_v15,KO_to_FR,ko,fr,4,,42.4,0.7555555555555555,0.5118686868686868,0.7009360849878091,CER,WER,135,39,0.25,0.2604402471333742,0.9839181900024414,0.9838576912879944,0.9627697020769119,True
